,Profile Name,Start Time,Duration,Title,Bookmark,Latest Bookmark,Country
4803,Perfil 2,2019-01-25 17:53:23,00:02:23,DEATH NOTE: Death Note: Rebirth (Episódio 1),00:07:47,Not latest view,PT (Portugal)
4804,Perfil 2,2019-01-23 21:40:21,00:42:41,Star Trek: Discovery: Temporada 1: Segure a minha mão? (Episódio 15),00:44:17,Not latest view,PT (Portugal)
4805,Perfil 2,2019-01-15 01:43:32,01:10:24,TAU,01:10:24,01:10:24,BR (Brazil)
4806,Perfil 2,2019-01-09 23:52:59,01:58:19,Flu,01:58:19,01:58:19,BR (Brazil)
4807,Perfil 2,2019-01-09 22:21:42,01:30:19,Cheque em branco,01:30:19,01:30:19,BR (Brazil)
4808,Perfil 2,2019-01-06 19:57:49,00:53:31,Guardiões da Galáxia,00:53:20,00:53:20,BR (Brazil)
4809,Perfil 2,2018-12-30 23:22:48,01:59:24,Bird Box,01:59:24,Not latest view,BR (Brazil)
4810,Perfil 2,2018-12-29 14:28:17,00:41:09,Especial de Natal Porta dos Fundos,00:41:09,00:41:09,BR (Brazil)
4811,Perfil 2,2018-12-29 12:52:08,01:30:46,Black Mirror: Bandersnatch,04:44:02,04:44:02,BR (Brazil)
4812,Perfil 2,2018-12-29 11:33:29,01:18:09,Black Mirror: Bandersnatch,05:08:50,Not latest view,BR (Brazil)
4813,Perfil 2,2018-12-29 11:31:10,00:00:34,Black Mirror: Bandersnatch,00:00:34,Not latest view,BR (Brazil)
4814,Perfil 2,2018-12-25 00:21:33,00:49:52,Guardiões da Galáxia,00:49:52,Not latest view,BR (Brazil)
4815,Perfil 2,2018-12-19 00:14:16,00:30:07,A Justiceira,00:30:07,00:30:07,BR (Brazil)
4816,Perfil 2,2018-12-19 00:13:23,00:00:15,A Justiceira,00:00:15,Not latest view,BR (Brazil)
4817,Perfil 2,2018-12-18 22:35:23,01:21:39,A Caminho do Desconhecido,01:23:17,01:23:17,BR (Brazil)
4818,Perfil 2,2018-12-18 22:30:19,00:04:42,A Caminho do Desconhecido,00:01:39,Not latest view,BR (Brazil)
4819,Perfil 2,2018-12-18 21:33:10,00:04:34,Mogli - Entre Dois Mundos,00:04:34,00:04:34,BR (Brazil)
4820,Perfil 2,2018-12-16 14:15:43,00:19:12,Fugitiva: Temporada 1: Episódio 9 (Episódio 9),00:18:32,00:18:32,BR (Brazil)
4821,Perfil 2,2018-12-16 01:49:38,00:52:16,Fugitiva: Temporada 1: Episódio 8 (Episódio 8),00:52:54,00:52:54,BR (Brazil)
4822,Perfil 2,2018-12-16 01:40:28,00:07:48,Fugitiva: Temporada 1: Episódio 7 (Episódio 7),00:50:04,00:50:04,BR (Brazil)
4823,Perfil 2,2018-12-15 16:20:29,00:42:44,Fugitiva: Temporada 1: Episódio 7 (Episódio 7),00:43:34,Not latest view,BR (Brazil)
4824,Perfil 2,2018-12-15 16:13:28,00:06:53,Fugitiva: Temporada 1: Episódio 6 (Episódio 6),00:51:51,00:51:51,BR (Brazil)
4825,Perfil 2,2018-12-15 14:27:01,00:31:10,Fugitiva: Temporada 1: Episódio 6 (Episódio 6),00:46:09,Not latest view,BR (Brazil)
4826,Perfil 2,2018-12-15 14:09:14,00:16:19,Fugitiva: Temporada 1: Episódio 6 (Episódio 6),00:15:34,Not latest view,BR (Brazil)
4827,Perfil 2,2018-12-15 14:07:07,00:01:34,Fugitiva: Temporada 1: Episódio 5 (Episódio 5),00:45:41,00:45:41,BR (Brazil)
4828,Perfil 2,2018-12-15 00:43:01,00:49:59,Fugitiva: Temporada 1: Episódio 5 (Episódio 5),00:45:06,Not latest view,BR (Brazil)
4829,Perfil 2,2018-12-14 23:58:41,00:39:41,Fugitiva: Temporada 1: Episódio 4 (Episódio 4),00:48:05,00:48:05,BR (Brazil)
4830,Perfil 2,2018-12-14 23:40:55,00:07:27,Fugitiva: Temporada 1: Episódio 4 (Episódio 4),00:08:25,Not latest view,BR (Brazil)
4831,Perfil 2,2018-12-14 21:40:48,00:51:51,Fugitiva: Temporada 1: Episódio 3 (Episódio 3),00:52:42,00:52:42,BR (Brazil)
4832,Perfil 2,2018-12-14 21:12:12,00:21:45,Fugitiva: Temporada 1: Episódio 2 (Episódio 2),00:51:01,00:51:01,BR (Brazil)
4833,Perfil 2,2018-12-08 00:36:18,00:49:37,Elite: Temporada 1: Arzila (Episódio 8),00:49:41,00:49:41,BR (Brazil)
4834,Perfil 2,2018-12-07 23:48:42,00:47:17,Elite: Temporada 1: Tudo explode (Episódio 7),00:46:43,00:46:43,BR (Brazil)
4835,Perfil 2,2018-12-07 22:33:23,01:05:18,Elite: Temporada 1: Tudo vai ficar bem (Episódio 6),00:47:34,00:47:34,BR (Brazil)
4836,Perfil 2,2018-12-05 00:27:20,00:04:40,Fugitiva: Temporada 1: Episódio 2 (Episódio 2),00:21:56,Not latest view,BR (Brazil)
4837,Perfil 2,2018-12-04 23:35:55,00:17:43,Fugitiva: Temporada 1: Episódio 2 (Episódio 2),00:17:17,Not latest view,BR (Brazil)
4838,Perfil 2,2018-12-04 22:02:48,00:49:00,Elite: Temporada 1: Todo mundo mente (Episódio 5),00:48:38,00:48:38,BR (Brazil)
4839,Perfil 2,2018-12-04 20:08:21,00:58:19,Fugitiva: Temporada 1: Episódio 1 (Episódio 1),00:48:42,00:48:42,BR (Brazil)
4840,Perfil 2,2018-12-04 20:06:47,00:01:31,Fugitiva: Temporada 1: Episódio 1 (Episódio 1),00:01:31,Not latest view,BR (Brazil)
4841,Perfil 2,2018-12-04 19:47:35,00:18:31,Nada a Esconder,00:20:43,00:20:43,BR (Brazil)
4842,Perfil 2,2018-12-04 19:45:19,00:02:13,Nada a Esconder,00:02:13,Not latest view,BR (Brazil)
4843,Perfil 2,2018-12-02 21:52:19,00:48:51,Elite: Temporada 1: O amor é uma droga (Episódio 4),00:47:42,00:47:42,BR (Brazil)
4844,Perfil 2,2018-12-02 17:32:15,00:52:26,Elite: Temporada 1: Sábado à noite (Episódio 3),00:53:12,00:53:12,BR (Brazil)
4845,Perfil 2,2018-12-02 17:30:26,00:00:53,Elite: Temporada 1: Sábado à noite (Episódio 3),00:00:00,Not latest view,BR (Brazil)
4846,Perfil 2,2018-12-02 14:59:50,00:16:26,The Search for Life in Space,00:16:26,00:16:26,BR (Brazil)
4847,Perfil 2,2018-12-02 01:09:59,01:16:33,Kubo e as Cordas Mágicas,01:16:33,01:16:33,BR (Brazil)
4848,Perfil 2,2018-12-01 23:51:30,00:47:34,Elite: Temporada 1: Desejo (Episódio 2),00:47:34,00:47:34,BR (Brazil)
4849,Perfil 2,2018-12-01 22:56:28,00:54:33,Elite: Temporada 1: Bem-vindos (Episódio 1),00:54:33,00:54:33,BR (Brazil)
4850,Perfil 2,2018-11-30 19:22:49,01:36:25,Calibre,01:36:25,Not latest view,BR (Brazil)
4851,Perfil 2,2018-11-25 19:50:39,01:48:04,As Tartarugas Ninja: Fora das Sombras,01:48:04,01:48:04,BR (Brazil)
4852,Perfil 2,2018-11-25 19:42:34,00:04:59,Noite de Lobos,00:04:58,00:04:58,BR (Brazil)
4853,Perfil 2,2018-11-22 23:50:47,01:27:55,Sob Pressão,01:27:55,01:27:55,BR (Brazil)
4854,Perfil 2,2018-11-18 19:25:03,01:00:23,O Mundo Sombrio de Sabrina: Parte 1: Capítulo um: É tempo de Halloween (Episódio 1),01:00:22,01:00:22,BR (Brazil)
4855,Perfil 2,2018-11-18 19:23:46,00:00:05,O Mundo Sombrio de Sabrina: Parte 1: Capítulo um: É tempo de Halloween (Episódio 1),00:00:06,Not latest view,BR (Brazil)
4856,Perfil 2,2018-11-17 20:11:32,01:11:59,Perfeita pra Você,01:34:43,Not latest view,BR (Brazil)
4857,Perfil 2,2018-11-17 19:49:40,00:21:22,Perfeita pra Você,00:22:46,Not latest view,BR (Brazil)
4858,Perfil 2,2018-11-17 19:47:52,00:01:30,Perfeita pra Você,00:01:30,Not latest view,BR (Brazil)
4859,Perfil 2,2018-11-17 19:28:38,00:00:30,Felicidade por um Fio,00:00:00,00:00:00,BR (Brazil)
4860,Perfil 2,2018-11-17 01:38:26,00:46:26,The Sinner: Temporada 2: Julian: Parte VIII (Episódio 8),00:46:40,00:46:40,BR (Brazil)
4861,Perfil 2,2018-11-17 01:37:51,00:00:20,The Sinner: Temporada 2: Julian: Parte VIII (Episódio 8),00:01:16,Not latest view,BR (Brazil)
4862,Perfil 2,2018-11-17 00:54:27,00:42:38,The Sinner: Temporada 2: Julian: Parte VII (Episódio 7),00:42:38,00:42:38,BR (Brazil)
4863,Perfil 2,2018-11-16 19:02:58,00:57:07,The Sinner: Temporada 2: Julian: Parte VI (Episódio 6),00:44:04,00:44:04,BR (Brazil)
4864,Perfil 2,2018-11-16 18:17:56,00:44:03,The Sinner: Temporada 2: Julian: Parte V (Episódio 5),00:44:03,00:44:03,BR (Brazil)
4865,Perfil 2,2018-11-16 16:46:38,00:36:38,The Sinner: Temporada 2: Julian: Parte IV (Episódio 4),00:42:31,00:42:31,BR (Brazil)
4866,Perfil 2,2018-11-16 00:38:51,00:15:05,The Sinner: Temporada 2: Julian: Parte IV (Episódio 4),00:15:05,Not latest view,BR (Brazil)
4867,Perfil 2,2018-11-15 16:38:52,00:42:11,The Sinner: Temporada 2: Julian: Parte III (Episódio 3),00:42:11,00:42:11,BR (Brazil)
4868,Perfil 2,2018-11-15 16:32:55,00:05:34,The Sinner: Temporada 1: Cora: Parte VIII (Episódio 8),00:41:58,00:41:58,BR (Brazil)
4869,Perfil 2,2018-11-15 15:55:42,00:33:26,The Sinner: Temporada 1: Cora: Parte VIII (Episódio 8),00:36:26,Not latest view,BR (Brazil)
4870,Perfil 2,2018-11-15 15:41:48,00:03:02,The Sinner: Temporada 1: Cora: Parte VIII (Episódio 8),00:03:02,Not latest view,BR (Brazil)
4871,Perfil 2,2018-11-14 18:02:42,00:42:05,The Sinner: Temporada 2: Julian: Parte III (Episódio 3),00:42:02,Not latest view,BR (Brazil)
4872,Perfil 2,2018-11-14 16:39:58,00:43:04,The Sinner: Temporada 2: Julian: Parte II (Episódio 2),00:43:02,00:43:02,BR (Brazil)
4873,Perfil 2,2018-11-13 23:34:35,01:36:54,À Deriva,01:36:51,01:36:51,BR (Brazil)
4874,Perfil 2,2018-11-13 23:34:02,00:00:09,À Deriva,00:00:09,Not latest view,BR (Brazil)
4875,Perfil 2,2018-11-13 22:30:43,00:45:53,The Sinner: Temporada 2: Julian: Parte I (Episódio 1),00:45:53,00:45:53,BR (Brazil)
4876,Perfil 2,2018-11-09 23:58:22,01:32:03,O que nós Fizemos no nosso Feriado,01:31:27,01:31:27,BR (Brazil)
4877,Perfil 2,2018-11-09 23:30:22,00:22:33,Lá Vêm os Pais,00:22:33,00:22:33,BR (Brazil)
4878,Perfil 2,2018-11-09 23:27:55,00:01:13,O Resgate dos Desejos de Natal,00:01:13,00:01:13,BR (Brazil)
4879,Perfil 2,2018-11-09 23:19:52,00:07:19,O Pai da Noiva II,00:07:19,00:07:19,BR (Brazil)
4880,Perfil 2,2018-11-09 23:18:57,00:00:11,"Tal Pai, Tal Filha",00:00:04,00:00:04,BR (Brazil)
4881,Perfil 2,2018-11-07 23:22:17,01:56:22,Impacto Profundo,01:53:44,Not latest view,BR (Brazil)
4882,Perfil 2,2018-11-07 23:16:11,00:00:03,Amador,00:00:03,00:00:03,BR (Brazil)
4883,Perfil 2,2018-11-07 23:11:52,00:03:14,Mundo Animal,00:03:14,00:03:14,BR (Brazil)
4884,Perfil 2,2018-11-07 02:03:26,00:08:56,Explicando: Temporada 1: Tatuagens (Episódio 13),00:08:56,00:08:56,BR (Brazil)
4885,Perfil 2,2018-11-06 19:15:46,00:44:38,Gran Hotel: Temporada 2: Parte 21 (Episódio 7),00:44:33,00:44:33,BR (Brazil)
4886,Perfil 2,2018-11-05 23:37:24,01:54:18,O Melhor de Mim,01:50:27,Not latest view,BR (Brazil)
4887,Perfil 2,2018-11-05 22:17:32,00:01:25,Gran Hotel: Temporada 2: Parte 21 (Episódio 7),00:02:08,Not latest view,BR (Brazil)
4888,Perfil 2,2018-11-01 00:55:56,00:46:49,Gran Hotel: Temporada 2: Parte 20 (Episódio 6),00:44:39,00:44:39,BR (Brazil)
4889,Perfil 2,2018-10-30 20:38:06,00:43:42,Gran Hotel: Temporada 2: Parte 19 (Episódio 5),00:44:41,00:44:41,BR (Brazil)
4890,Perfil 2,2018-10-30 00:49:24,00:36:02,Gran Hotel: Temporada 2: Parte 18 (Episódio 4),00:45:06,00:45:06,BR (Brazil)
4891,Perfil 2,2018-10-29 23:44:26,00:09:16,Gran Hotel: Temporada 2: Parte 18 (Episódio 4),00:10:17,Not latest view,BR (Brazil)
4892,Perfil 2,2018-10-25 21:02:16,00:43:15,Gran Hotel: Temporada 2: Parte 17 (Episódio 3),00:44:14,00:44:14,BR (Brazil)
4893,Perfil 2,2018-10-25 20:29:11,00:32:49,Gran Hotel: Temporada 2: Parte 16 (Episódio 2),00:44:39,00:44:39,BR (Brazil)
4894,Perfil 2,2018-10-25 20:28:49,00:00:03,Gran Hotel: Temporada 2: Parte 16 (Episódio 2),00:15:19,Not latest view,BR (Brazil)
4895,Perfil 2,2018-10-25 00:11:44,00:15:14,Gran Hotel: Temporada 2: Parte 16 (Episódio 2),00:15:17,Not latest view,BR (Brazil)
4896,Perfil 2,2018-10-16 21:16:39,00:32:50,Gran Hotel: Temporada 2: Parte 15 (Episódio 1),00:44:22,00:44:22,BR (Brazil)
4897,Perfil 2,2018-10-16 02:13:48,00:10:38,Gran Hotel: Temporada 2: Parte 15 (Episódio 1),00:11:32,Not latest view,BR (Brazil)
4898,Perfil 2,2018-10-16 02:12:25,00:00:29,Gran Hotel: Temporada 2: Parte 15 (Episódio 1),00:01:31,Not latest view,BR (Brazil)
4899,Perfil 2,2018-10-16 00:56:31,00:50:25,Gran Hotel: Temporada 1: Parte 14 (Episódio 14),00:45:10,00:45:10,BR (Brazil)
4900,Perfil 2,2018-10-15 20:00:38,00:45:07,Gran Hotel: Temporada 1: Parte 13 (Episódio 13),00:44:50,00:44:50,BR (Brazil)
4901,Perfil 2,2018-10-15 19:13:24,00:44:35,Gran Hotel: Temporada 1: Parte 12 (Episódio 12),00:44:10,00:44:10,BR (Brazil)
4902,Perfil 2,2018-10-14 02:01:06,00:03:14,Explicando: Temporada 1: O orgasmo feminino (Episódio 16),00:03:14,00:03:14,BR (Brazil)
4903,Perfil 2,2018-10-14 01:39:41,00:18:45,Explicando: Temporada 1: Porque as dietas dão errado (Episódio 6),00:14:27,00:14:27,BR (Brazil)
4904,Perfil 2,2018-10-14 00:41:16,00:43:36,Gran Hotel: Temporada 1: Parte 11 (Episódio 11),00:44:40,00:44:40,BR (Brazil)
4905,Perfil 2,2018-10-14 00:41:00,00:00:06,Gran Hotel: Temporada 1: Parte 11 (Episódio 11),00:00:06,Not latest view,BR (Brazil)
4906,Perfil 2,2018-10-13 23:19:07,00:44:23,Gran Hotel: Temporada 1: Parte 10 (Episódio 10),00:44:24,00:44:24,BR (Brazil)
4907,Perfil 2,2018-10-13 15:41:17,00:42:26,Gran Hotel: Temporada 1: Parte 9 (Episódio 9),00:45:00,00:45:00,BR (Brazil)
4908,Perfil 2,2018-10-13 15:38:49,00:01:42,Gran Hotel: Temporada 1: Parte 9 (Episódio 9),00:02:41,Not latest view,BR (Brazil)
4909,Perfil 2,2018-10-12 19:37:18,00:45:18,Gran Hotel: Temporada 1: Parte 8 (Episódio 8),00:44:52,00:44:52,BR (Brazil)
4910,Perfil 2,2018-10-12 19:02:42,00:34:33,Gran Hotel: Temporada 1: Parte 7 (Episódio 7),00:44:19,00:44:19,BR (Brazil)
4911,Perfil 2,2018-10-12 18:44:24,00:08:47,Gran Hotel: Temporada 1: Parte 7 (Episódio 7),00:09:46,Not latest view,BR (Brazil)
4912,Perfil 2,2018-10-12 18:42:51,00:00:03,Gran Hotel: Temporada 1: Parte 7 (Episódio 7),00:00:03,Not latest view,BR (Brazil)
4913,Perfil 2,2018-10-11 19:32:32,00:43:04,Gran Hotel: Temporada 1: Parte 6 (Episódio 6),00:44:52,00:44:52,BR (Brazil)
4914,Perfil 2,2018-10-11 18:45:15,00:43:44,Gran Hotel: Temporada 1: Parte 5 (Episódio 5),00:44:44,00:44:44,BR (Brazil)
4915,Perfil 2,2018-10-11 02:21:33,00:49:20,American Experience: Tesla,00:53:37,00:53:37,BR (Brazil)
4916,Perfil 2,2018-10-11 02:21:33,00:49:19,American Experience: Tesla,00:53:36,Not latest view,BR (Brazil)
4917,Perfil 2,2018-10-10 23:11:57,00:48:08,Gran Hotel: Temporada 1: Parte 4 (Episódio 4),00:44:47,00:44:47,BR (Brazil)
4918,Perfil 2,2018-10-10 01:27:54,00:43:29,Gran Hotel: Temporada 1: Parte 3 (Episódio 3),00:43:57,00:43:57,BR (Brazil)
4919,Perfil 2,2018-10-09 19:26:06,00:44:46,Gran Hotel: Temporada 1: Parte 2 (Episódio 2),00:44:15,00:44:15,BR (Brazil)
4920,Perfil 2,2018-10-09 01:25:21,00:39:18,Gran Hotel: Temporada 1: Parte 1 (Episódio 1),00:44:11,00:44:11,BR (Brazil)
4921,Perfil 2,2018-10-09 01:17:19,00:06:57,Gran Hotel: Temporada 1: Parte 1 (Episódio 1),00:06:57,Not latest view,BR (Brazil)
4922,Perfil 2,2018-10-06 16:41:20,01:28:07,Anne with an E: Temporada 1: Sua determinação dita seu destino (Episódio 1),01:28:07,Not latest view,BR (Brazil)
4923,Perfil 2,2018-10-06 16:41:05,00:00:03,Anne with an E: Temporada 2: Ser jovem é ter esperança (Episódio 1),00:00:03,Not latest view,BR (Brazil)
4924,Perfil 2,2018-10-06 16:00:20,00:26:03,(Des)encanto: Parte 1: Por quem o porco grunhe (Episódio 2),00:26:07,00:26:07,BR (Brazil)
4925,Perfil 2,2018-10-06 15:26:02,00:34:14,"(Des)encanto: Parte 1: Uma princesa, um elfo e um diabo entram num bar (Episódio 1)",00:34:14,00:34:14,BR (Brazil)
4926,Perfil 2,2018-10-01 23:42:09,00:05:07,NOVA: Hackers da Memória,00:05:07,00:05:07,BR (Brazil)
4927,Perfil 2,2018-09-26 23:39:47,00:50:44,Deadwind: Temporada 1: O começo (Episódio 12),00:46:16,00:46:16,BR (Brazil)
4928,Perfil 2,2018-09-25 00:52:43,00:43:07,Deadwind: Temporada 1: Feridas (Episódio 11),00:44:21,00:44:21,BR (Brazil)
4929,Perfil 2,2018-09-24 19:14:49,00:39:37,Deadwind: Temporada 1: Solidão (Episódio 10),00:43:13,00:43:13,BR (Brazil)
4930,Perfil 2,2018-09-24 18:25:06,00:02:18,Deadwind: Temporada 1: Solidão (Episódio 10),00:03:36,Not latest view,BR (Brazil)
4931,Perfil 2,2018-09-24 17:45:41,00:39:16,Deadwind: Temporada 1: Bons samaritanos (Episódio 9),00:40:24,00:40:24,BR (Brazil)
4932,Perfil 2,2018-09-22 20:23:53,01:27:47,No Mundo da Lua,01:29:47,01:29:47,BR (Brazil)
4933,Perfil 2,2018-09-22 20:21:28,00:02:01,No Mundo da Lua,00:02:01,Not latest view,BR (Brazil)
4934,Perfil 2,2018-09-21 01:54:31,00:12:43,Deadwind: Temporada 1: Bons samaritanos (Episódio 9),00:40:23,Not latest view,BR (Brazil)
4935,Perfil 2,2018-09-21 01:19:55,00:26:23,Deadwind: Temporada 1: Bons samaritanos (Episódio 9),00:27:41,Not latest view,BR (Brazil)
4936,Perfil 2,2018-09-21 00:34:58,00:41:48,Deadwind: Temporada 1: Terapia (Episódio 8),00:43:06,00:43:06,BR (Brazil)
4937,Perfil 2,2018-09-20 23:54:47,00:39:56,Deadwind: Temporada 1: Raízes (Episódio 7),00:40:43,00:40:43,BR (Brazil)
4938,Perfil 2,2018-09-20 23:51:50,00:00:07,Deadwind: Temporada 1: Complicações (Episódio 6),00:00:07,00:00:07,BR (Brazil)
4939,Perfil 2,2018-09-20 00:38:04,00:44:03,Deadwind: Temporada 1: Complicações (Episódio 6),00:45:12,Not latest view,BR (Brazil)
4940,Perfil 2,2018-09-19 23:56:09,00:41:10,Deadwind: Temporada 1: O irmão (Episódio 5),00:42:08,00:42:08,BR (Brazil)
4941,Perfil 2,2018-09-19 23:55:55,00:00:04,Deadwind: Temporada 1: O irmão (Episódio 5),00:00:04,Not latest view,BR (Brazil)
4942,Perfil 2,2018-09-19 00:08:20,00:04:49,Deadwind: Temporada 1: O irmão (Episódio 5),00:21:37,Not latest view,BR (Brazil)
4943,Perfil 2,2018-09-19 00:00:27,00:02:10,Deadwind: Temporada 1: O irmão (Episódio 5),00:16:48,Not latest view,BR (Brazil)
4944,Perfil 2,2018-09-18 22:54:14,00:44:28,Deadwind: Temporada 1: O irmão (Episódio 5),00:44:28,Not latest view,BR (Brazil)
4945,Perfil 2,2018-09-15 02:14:38,00:38:32,Deadwind: Temporada 1: O sequestro (Episódio 4),00:41:38,00:41:38,BR (Brazil)
4946,Perfil 2,2018-09-15 02:12:53,00:01:26,Deadwind: Temporada 1: O sequestro (Episódio 4),00:03:08,Not latest view,BR (Brazil)
4947,Perfil 2,2018-09-15 02:11:52,00:00:25,Deadwind: Temporada 1: O sequestro (Episódio 4),00:01:43,Not latest view,BR (Brazil)
4948,Perfil 2,2018-09-15 00:54:28,00:51:45,Deadwind: Temporada 1: Fazendo o bem (Episódio 3),00:43:40,00:43:40,BR (Brazil)
4949,Perfil 2,2018-09-15 00:11:50,00:42:26,Deadwind: Temporada 1: A festa (Episódio 2),00:42:26,00:42:26,BR (Brazil)
4950,Perfil 2,2018-09-14 00:29:23,01:56:53,Homem-Formiga,01:57:23,01:57:23,BR (Brazil)
4951,Perfil 2,2018-09-14 00:28:37,00:00:32,Homem-Formiga,00:00:32,Not latest view,BR (Brazil)
4952,Perfil 2,2018-09-14 00:16:15,00:00:22,Homem-Formiga,00:00:22,Not latest view,BR (Brazil)
4953,Perfil 2,2018-09-13 00:41:32,00:48:56,Deadwind: Temporada 1: A viúva (Episódio 1),00:42:27,Not latest view,BR (Brazil)
4954,Perfil 2,2018-09-13 00:35:17,00:03:06,Deadwind: Temporada 1: A viúva (Episódio 1),00:03:06,Not latest view,BR (Brazil)
4955,Perfil 2,2018-09-12 23:51:43,00:38:56,A Mulher Mais Assassinada do Mundo,00:38:56,00:38:56,BR (Brazil)
4956,Perfil 2,2018-09-12 07:22:15,01:02:25,Alien Contact: Outer Space,01:02:25,01:02:25,BR (Brazil)
4957,Perfil 2,2018-09-11 01:50:30,00:55:52,"Os Inocentes: Temporada 1: Faria tudo por você, qualquer coisa. (Episódio 8)",00:55:52,00:55:52,BR (Brazil)
4958,Perfil 2,2018-09-11 00:46:23,00:52:32,Os Inocentes: Temporada 1: Me leva junto? (Episódio 7),00:52:32,00:52:32,BR (Brazil)
4959,Perfil 2,2018-09-11 00:00:18,00:44:28,Os Inocentes: Temporada 1: Não sou a única esquisita por aqui (Episódio 6),00:44:28,00:44:28,BR (Brazil)
4960,Perfil 2,2018-09-10 23:57:13,00:00:10,Os Inocentes: Temporada 1: Amador apaixonado (Episódio 5),00:00:10,00:00:10,BR (Brazil)
4961,Perfil 2,2018-09-09 20:12:38,01:25:12,O Protetor,01:27:48,Not latest view,BR (Brazil)
4962,Perfil 2,2018-09-09 20:09:48,00:02:37,O Protetor,00:02:37,Not latest view,BR (Brazil)
4963,Perfil 2,2018-09-09 17:48:16,01:39:23,Next Gen,01:39:23,01:39:23,BR (Brazil)
4964,Perfil 2,2018-09-09 16:05:45,00:45:04,Janis – Little Girl Blue,00:45:04,00:45:04,BR (Brazil)
4965,Perfil 2,2018-09-09 15:45:07,00:13:28,A Força de Grayskull: A História de He-Man e os Mestres do Universo,00:13:28,00:13:28,BR (Brazil)
4966,Perfil 2,2018-09-08 09:58:30,01:05:20,Mission Control: The Unsung Heroes of Apollo,01:37:06,01:37:06,BR (Brazil)
4967,Perfil 2,2018-09-08 09:22:34,00:00:45,Mission Control: The Unsung Heroes of Apollo,00:31:47,Not latest view,BR (Brazil)
4968,Perfil 2,2018-09-08 09:19:58,00:00:34,Mission Control: The Unsung Heroes of Apollo,00:31:02,Not latest view,BR (Brazil)
4969,Perfil 2,2018-09-08 09:12:00,00:06:02,Mission Control: The Unsung Heroes of Apollo,00:30:27,Not latest view,BR (Brazil)
4970,Perfil 2,2018-09-07 02:32:11,00:24:27,Mission Control: The Unsung Heroes of Apollo,00:24:27,Not latest view,BR (Brazil)
4971,Perfil 2,2018-09-07 00:26:08,01:44:50,Mamma Mia! O Filme,01:44:23,Not latest view,BR (Brazil)
4972,Perfil 2,2018-08-30 20:47:29,00:33:10,Os Inocentes: Temporada 1: Não sou a única esquisita por aqui (Episódio 6),00:45:54,Not latest view,BR (Brazil)
4973,Perfil 2,2018-08-30 20:38:06,00:01:35,Os Inocentes: Temporada 1: Não sou a única esquisita por aqui (Episódio 6),00:12:45,Not latest view,BR (Brazil)
4974,Perfil 2,2018-08-30 00:17:26,01:41:22,Roubo nas Alturas,01:40:03,01:40:03,BR (Brazil)
4975,Perfil 2,2018-08-30 00:15:21,00:01:40,Roubo nas Alturas,00:01:39,Not latest view,BR (Brazil)
4976,Perfil 2,2018-08-29 23:41:40,00:14:30,Os Inocentes: Temporada 1: Não sou a única esquisita por aqui (Episódio 6),00:13:56,Not latest view,BR (Brazil)
4977,Perfil 2,2018-08-29 21:14:22,00:52:00,Os Inocentes: Temporada 1: Amador apaixonado (Episódio 5),00:51:56,Not latest view,BR (Brazil)
4978,Perfil 2,2018-08-29 01:02:27,01:12:31,Um Espião e Meio,01:14:40,01:14:40,BR (Brazil)
4979,Perfil 2,2018-08-29 00:59:56,00:02:09,Um Espião e Meio,00:02:09,Not latest view,BR (Brazil)
4980,Perfil 2,2018-08-28 00:52:47,00:50:38,Os Inocentes: Temporada 1: Deborah (Episódio 4),00:50:44,00:50:44,BR (Brazil)
4981,Perfil 2,2018-08-28 00:25:48,00:26:53,Os Inocentes: Temporada 1: Chiclete e água sanitária (Episódio 3),00:44:27,00:44:27,BR (Brazil)
4982,Perfil 2,2018-08-28 00:15:46,00:07:48,Os Inocentes: Temporada 1: Chiclete e água sanitária (Episódio 3),00:17:36,Not latest view,BR (Brazil)
4983,Perfil 2,2018-08-27 23:56:48,00:09:49,Os Inocentes: Temporada 1: Chiclete e água sanitária (Episódio 3),00:09:49,Not latest view,BR (Brazil)
4984,Perfil 2,2018-08-26 23:04:18,00:52:19,"Os Inocentes: Temporada 1: Calma, não é nada (Episódio 2)",00:52:25,00:52:25,BR (Brazil)
